Id,Contact Id,OrderId,OrderDate,OrderTotal,Invoice id,Contact: TotalTheo Renewal Date,Contact: First Purchase Date
248902,149580,248902,2/22/21,$297.00 ,248902,5/28/23,4/18/17
248904,851118,248904,2/22/21,$297.00 ,248904,4/27/22,2/22/21
248910,30652,248910,2/22/21,$297.00 ,248910,5/22/21,3/7/17
248912,18863,248912,2/22/21,$297.00 ,248912,3/2/23,3/24/16
248916,140918,248916,2/22/21,$297.00 ,248916,7/22/22,3/19/17
248918,145354,248918,2/22/21,$297.00 ,248918,5/22/21,4/19/17
248922,139030,248922,2/22/21,$297.00 ,248922,5/22/21,4/18/17
248930,128700,248930,2/22/21,$297.00 ,248930,2/18/22,3/3/17
248932,227148,248932,2/22/21,$297.00 ,248932,3/30/21,11/26/18
248934,689865,248934,2/22/21,$297.00 ,248934,3/25/21,5/6/20
248936,387806,248936,2/22/21,$200.00 ,248936,4/21/22,7/29/18
248938,30328,248938,2/22/21,$297.00 ,248938,8/13/21,5/2/16
248940,365638,248940,2/22/21,$297.00 ,248940,3/16/21,6/11/18
248944,106112,248944,2/22/21,$297.00 ,248944,5/22/21,4/17/17
248948,21339,248948,2/22/21,$297.00 ,248948,1/16/23,2/27/20
248952,37570,248952,2/22/21,$300.00 ,248952,11/21/22,12/10/16
248954,599997,248954,2/22/21,$300.00 ,248954,8/22/21,7/7/19
248960,42708,248960,2/22/21,$297.00 ,248960,11/22/22,5/12/17
248962,324282,248962,2/22/21,$300.00 ,248962,5/22/21,4/1/18
248964,851362,248964,2/22/21,$297.00 ,248964,5/22/21,2/22/21
248974,851384,248974,2/22/21,$300.00 ,248974,5/22/21,2/22/21
248978,698545,248978,2/22/21,$300.00 ,248978,12/21/21,2/22/21
248980,754592,248980,2/22/21,$300.00 ,248980,5/22/22,2/22/21
248982,851422,248982,2/22/21,$297.00 ,248982,6/25/23,2/22/21
248988,662489,248988,2/22/21,$300.00 ,248988,5/7/21,2/22/21
248990,607123,248990,2/22/21,$297.00 ,248990,4/18/20,7/24/19
248994,11977,248994,2/22/21,$300.00 ,248994,5/22/21,6/9/18
248996,1293,248996,2/22/21,$297.00 ,248996,5/1/22,2/27/16
248998,327676,248998,2/22/21,$297.00 ,248998,8/26/21,4/11/18
249002,78716,249002,2/22/21,$297.00 ,249002,9/22/21,10/25/16
249004,413695,249004,2/22/21,$297.00 ,249004,4/9/19,11/9/18
249008,42696,249008,2/22/21,$297.00 ,249008,9/27/23,9/30/16
249010,101794,249010,2/22/21,$297.00 ,249010,3/13/22,12/30/16
249014,667609,249014,2/22/21,$300.00 ,249014,8/22/22,4/10/20
249020,73006,249020,2/22/21,$300.00 ,249020,5/22/24,10/10/16
249024,21287,249024,2/22/21,$300.00 ,249024,5/22/21,2/27/20
249026,422235,249026,2/22/21,$300.00 ,249026,8/22/21,10/18/18
249028,8631,249028,2/22/21,$297.00 ,249028,7/13/22,3/24/16
249030,748030,249030,2/22/21,$300.00 ,249030,5/12/23,2/22/21
249034,671195,249034,2/22/21,$300.00 ,249034,5/20/21,3/28/20
249036,169450,249036,2/22/21,$300.00 ,249036,9/23/21,2/22/21
249038,591447,249038,2/22/21,$297.00 ,249038,5/28/22,10/6/20
249040,634349,249040,2/22/21,$297.00 ,249040,2/28/21,3/19/20
249042,129216,249042,2/22/21,$297.00 ,249042,3/27/23,4/18/17
249044,6127,249044,2/22/21,$297.00 ,249044,5/17/23,5/19/20
249054,199214,249054,2/23/21,$297.00 ,249054,3/29/21,11/10/18
249110,851770,249110,2/23/21,$300.00 ,249110,5/23/21,2/23/21
249112,90974,249112,2/23/21,$297.00 ,249112,10/29/22,10/16/17
249116,556419,249116,2/23/21,$300.00 ,249116,5/23/21,2/23/21
249118,102092,249118,2/23/21,$297.00 ,249118,2/6/24,12/31/16
249120,466157,249120,2/23/21,$300.00 ,249120,5/23/21,1/4/19
249122,28029,249122,2/23/21,$297.00 ,249122,3/12/23,3/2/17
249126,124316,249126,2/23/21,$297.00 ,249126,5/23/21,2/15/17
249128,817450,249128,2/23/21,$297.00 ,249128,6/20/22,2/23/21
249130,738473,249130,2/23/21,$297.00 ,249130,5/23/21,12/9/20
249134,50800,249134,2/23/21,$297.00 ,249134,4/26/23,11/10/16
249136,651799,249136,2/23/21,$297.00 ,249136,6/9/23,4/11/20
249150,77538,249150,2/23/21,$297.00 ,249150,11/15/22,11/19/16
249154,3051,249154,2/23/21,$300.00 ,249154,5/17/21,2/13/17
249156,517991,249156,2/23/21,$300.00 ,249156,8/23/23,5/30/20
249160,667251,249160,2/23/21,$297.00 ,249160,5/23/22,3/18/20
249162,2415,249162,2/23/21,$297.00 ,249162,5/23/21,9/16/16
249166,31498,249166,2/23/21,$297.00 ,249166,9/4/22,6/12/16
249168,683115,249168,2/23/21,$297.00 ,249168,12/20/21,2/23/21
249170,340288,249170,2/23/21,$297.00 ,249170,5/23/21,5/6/18
249172,311844,249172,2/23/21,$297.00 ,249172,8/26/21,3/11/18
249176,834104,249176,2/23/21,$297.00 ,249176,5/23/21,2/23/21
249178,845078,249178,2/23/21,$298.00 ,249178,5/23/22,2/23/21
249180,402025,249180,2/23/21,$297.00 ,249180,7/15/23,11/29/18
249186,827640,249186,2/23/21,$297.00 ,249186,5/22/23,2/23/21
249188,518063,249188,2/23/21,$297.00 ,249188,1/5/22,3/18/19
249192,455081,249192,2/23/21,$297.00 ,249192,5/14/23,12/17/18
249198,4357,249198,2/23/21,$297.00 ,249198,9/2/22,11/20/19
249202,177920,249202,2/23/21,$300.00 ,249202,5/23/22,6/19/17
249206,389532,249206,2/23/21,$297.00 ,249206,12/4/22,8/11/18
249208,158360,249208,2/23/21,$297.00 ,249208,5/23/21,12/30/19
249210,852320,249210,2/23/21,$297.00 ,249210,9/7/21,2/23/21
249214,82896,249214,2/23/21,$300.00 ,249214,5/20/21,6/30/19
249244,138132,249244,2/23/21,$297.00 ,249244,5/24/21,11/26/18
249286,731731,249286,2/24/21,$300.00 ,249286,5/3/21,9/20/20
249298,416823,249298,2/24/21,$297.00 ,249298,5/24/21,10/3/18
249302,670643,249302,2/24/21,$300.00 ,249302,12/27/22,3/26/20
249414,25165,249414,2/25/21,$297.00 ,249414,7/12/22,1/1/17
249420,194430,249420,2/25/21,$297.00 ,249420,8/25/21,8/5/17
249590,855372,249590,2/26/21,$297.00 ,249590,3/22/21,2/26/21
249592,855180,249592,2/26/21,$297.00 ,249592,4/21/22,2/26/21
249598,718687,249598,2/26/21,$297.00 ,249598,3/3/21,7/11/20
249694,856198,249694,2/27/21,$300.00 ,249694,5/27/21,2/27/21
249708,745466,249708,2/27/21,$300.00 ,249708,5/27/21,9/5/20
249710,415271,249710,2/27/21,$300.00 ,249710,9/27/22,10/2/18
250022,586675,250022,2/28/21,$300.00 ,250022,8/31/23,2/28/21
250206,857822,250206,3/1/21,$297.00 ,250206,4/1/22,3/1/21
250342,811006,250342,3/2/21,$297.00 ,250342,6/2/21,3/2/21
250374,621709,250374,3/2/21,$297.00 ,250374,6/2/21,3/2/21
250378,568253,250378,3/2/21,$297.00 ,250378,9/2/23,3/2/21
250380,478967,250380,3/2/21,$297.00 ,250380,6/2/23,3/2/21
250484,804788,250484,3/3/21,$297.00 ,250484,6/3/21,3/3/21
250520,858830,250520,3/3/21,$297.00 ,250520,7/3/22,3/3/21
250636,860654,250636,3/4/21,$297.00 ,250636,6/5/21,3/4/21
250718,792797,250718,3/5/21,$297.00 ,250718,6/5/21,3/5/21
250978,770642,250978,3/7/21,$297.00 ,250978,6/21/23,11/14/20
250998,502955,250998,3/7/21,$297.00 ,250998,6/8/21,2/25/19
251100,290378,251100,3/8/21,$300.00 ,251100,4/9/21,7/10/18
251196,865214,251196,3/9/21,$297.00 ,251196,4/8/21,3/9/21
251234,30904,251234,3/9/21,$297.00 ,251234,6/9/21,9/9/16
251236,340586,251236,3/9/21,$297.00 ,251236,9/9/22,5/21/18
251238,775776,251238,3/9/21,$297.00 ,251238,3/1/22,11/17/20
251240,844072,251240,3/9/21,$298.00 ,251240,9/9/22,3/9/21
251242,66534,251242,3/9/21,$297.00 ,251242,6/9/23,12/5/16
251244,750826,251244,3/9/21,$297.00 ,251244,6/9/23,3/9/21
251248,433,251248,3/9/21,$298.00 ,251248,12/10/23,1/30/16
251252,473583,251252,3/9/21,$297.00 ,251252,12/9/24,3/13/19
251262,389526,251262,3/9/21,$297.00 ,251262,6/9/23,12/8/18
251264,102126,251264,3/9/21,$297.00 ,251264,4/2/23,10/27/17
251266,855708,251266,3/9/21,$297.00 ,251266,3/12/24,3/9/21
251268,858676,251268,3/9/21,$300.00 ,251268,12/8/22,3/4/21
251270,744858,251270,3/9/21,$297.00 ,251270,9/9/24,3/9/21
251272,18369,251272,3/9/21,$297.00 ,251272,6/9/24,3/24/16
251274,26979,251274,3/9/21,$297.00 ,251274,6/9/24,3/9/21
251276,1735,251276,3/9/21,$297.00 ,251276,7/7/23,3/31/16
251278,7105,251278,3/9/21,$297.00 ,251278,6/9/21,4/2/16
251280,206206,251280,3/9/21,$297.00 ,251280,6/9/21,3/9/21
251282,341444,251282,3/9/21,$297.00 ,251282,12/30/21,6/7/18
251284,861096,251284,3/9/21,$297.00 ,251284,12/9/23,3/9/21
251288,768996,251288,3/9/21,$297.00 ,251288,12/14/21,3/9/21
251290,149568,251290,3/9/21,$298.00 ,251290,9/9/22,5/4/17
251292,551633,251292,3/9/21,$297.00 ,251292,12/1/23,3/9/21
251294,799570,251294,3/9/21,$297.00 ,251294,9/9/23,3/9/21
251296,848938,251296,3/9/21,$300.00 ,251296,6/9/21,3/9/21
251298,722259,251298,3/9/21,$297.00 ,251298,10/8/21,7/13/20
251302,857648,251302,3/9/21,$297.00 ,251302,2/8/22,3/9/21
251304,863394,251304,3/9/21,$300.00 ,251304,6/4/21,3/9/21
251306,10363,251306,3/9/21,$297.00 ,251306,6/9/21,3/9/21
251308,737883,251308,3/9/21,$297.00 ,251308,5/19/22,3/9/21
251310,131852,251310,3/9/21,$297.00 ,251310,6/9/21,2/28/17
251312,93364,251312,3/9/21,$297.00 ,251312,10/24/22,7/30/17
251314,864496,251314,3/9/21,$300.00 ,251314,6/9/21,3/9/21
251316,768054,251316,3/9/21,$297.00 ,251316,1/31/24,10/29/20
251318,693109,251318,3/9/21,$297.00 ,251318,6/9/21,5/15/20
251320,6653,251320,3/9/21,$297.00 ,251320,9/20/22,2/13/16
251322,860344,251322,3/9/21,$297.00 ,251322,6/9/22,3/9/21
251326,739741,251326,3/9/21,$300.00 ,251326,6/9/21,9/16/20
251328,431713,251328,3/9/21,$297.00 ,251328,8/8/22,8/17/20
251334,677217,251334,3/9/21,$300.00 ,251334,6/9/21,4/11/20
251336,747968,251336,3/9/21,$297.00 ,251336,9/9/22,9/14/20
251338,30326,251338,3/9/21,$297.00 ,251338,5/13/24,5/2/16
251340,860584,251340,3/9/21,$300.00 ,251340,6/9/23,3/9/21
251342,859916,251342,3/9/21,$297.00 ,251342,3/29/21,3/9/21
251348,715295,251348,3/9/21,$297.00 ,251348,10/23/21,3/9/21
251350,796996,251350,3/9/21,$297.00 ,251350,11/14/22,3/9/21
251352,805984,251352,3/9/21,$297.00 ,251352,6/9/21,1/3/21
251356,19839,251356,3/9/21,$300.00 ,251356,9/9/21,4/15/16
251358,751906,251358,3/9/21,$297.00 ,251358,6/9/21,9/28/20
251360,821674,251360,3/9/21,$297.00 ,251360,9/9/22,3/9/21
251362,859448,251362,3/9/21,$297.00 ,251362,8/10/21,3/9/21
251364,708041,251364,3/9/21,$300.00 ,251364,6/9/21,7/14/20
251366,100192,251366,3/9/21,$300.00 ,251366,8/31/22,3/9/21
251368,687299,251368,3/9/21,$297.00 ,251368,6/9/21,4/30/20
251370,623843,251370,3/9/21,$297.00 ,251370,6/9/21,9/11/19
251374,628175,251374,3/9/21,$300.00 ,251374,6/9/21,7/2/20
251378,45378,251378,3/9/21,$297.00 ,251378,6/9/21,5/3/17
251380,11787,251380,3/9/21,$300.00 ,251380,6/9/21,3/9/21
251382,267576,251382,3/9/21,$297.00 ,251382,3/9/23,3/9/21
251386,556375,251386,3/9/21,$297.00 ,251386,6/9/21,3/9/21
251388,29199,251388,3/9/21,$297.00 ,251388,3/28/24,7/4/16
251390,860526,251390,3/9/21,$297.00 ,251390,12/9/24,3/9/21
251392,10115,251392,3/9/21,$298.00 ,251392,3/20/24,6/19/16
251394,18205,251394,3/9/21,$300.00 ,251394,5/26/21,3/9/21
251402,864950,251402,3/9/21,$297.00 ,251402,3/25/21,3/9/21
251410,865678,251410,3/9/21,$297.00 ,251410,6/9/22,3/9/21
251416,460867,251416,3/9/21,$300.00 ,251416,7/13/22,1/9/19
251426,865704,251426,3/9/21,$297.00 ,251426,6/10/22,3/9/21
251428,599193,251428,3/9/21,$297.00 ,251428,6/11/22,7/8/19
251430,372542,251430,3/9/21,$297.00 ,251430,7/9/22,1/31/20
251440,421925,251440,3/9/21,$297.00 ,251440,12/31/22,11/9/18
251452,42314,251452,3/10/21,$297.00 ,251452,6/10/21,6/19/16
251530,860236,251530,3/10/21,$297.00 ,251530,8/17/23,3/10/21
251532,578721,251532,3/10/21,$300.00 ,251532,6/10/21,3/10/21
251552,280568,251552,3/10/21,$297.00 ,251552,12/13/23,12/31/17
251572,865508,251572,3/10/21,$300.00 ,251572,5/30/22,3/10/21
251576,227012,251576,3/10/21,$297.00 ,251576,2/22/24,7/9/20
251586,284390,251586,3/10/21,$297.00 ,251586,5/24/22,1/9/18
251590,611129,251590,3/10/21,$297.00 ,251590,6/10/21,8/2/19
251594,866052,251594,3/10/21,$297.00 ,251594,6/10/24,3/10/21
251596,811966,251596,3/10/21,$297.00 ,251596,6/10/21,3/10/21
251598,21481,251598,3/10/21,$297.00 ,251598,6/10/21,5/22/18
251606,123812,251606,3/10/21,$297.00 ,251606,9/10/22,4/8/17
251612,19673,251612,3/10/21,$297.00 ,251612,7/14/22,11/8/17
251616,175636,251616,3/10/21,$297.00 ,251616,12/10/23,3/10/21
251624,211842,251624,3/10/21,$297.00 ,251624,1/10/22,10/5/17
251628,857592,251628,3/10/21,$298.00 ,251628,11/11/22,3/10/21
251632,866120,251632,3/10/21,$297.00 ,251632,5/13/21,3/10/21
251634,360050,251634,3/10/21,$297.00 ,251634,7/9/22,2/6/19
251638,866156,251638,3/10/21,$297.00 ,251638,5/10/22,3/10/21
251646,79422,251646,3/10/21,$297.00 ,251646,7/11/24,3/10/21
251648,718101,251648,3/11/21,$300.00 ,251648,2/26/22,7/18/20
251736,866392,251736,3/11/21,$297.00 ,251736,6/13/22,3/11/21
251740,460411,251740,3/11/21,$297.00 ,251740,12/12/23,3/29/19
251746,314040,251746,3/11/21,$297.00 ,251746,6/11/21,3/1/18
251752,363022,251752,3/11/21,$297.00 ,251752,7/12/21,6/29/18
251754,866468,251754,3/11/21,$297.00 ,251754,6/11/21,3/11/21
251756,866490,251756,3/11/21,$297.00 ,251756,7/11/22,3/11/21
251764,373404,251764,3/11/21,$297.00 ,251764,7/28/22,12/11/18
251770,122982,251770,3/11/21,$297.00 ,251770,6/11/21,7/10/20
251772,866560,251772,3/11/21,$297.00 ,251772,12/28/22,3/11/21
251778,866594,251778,3/11/21,$297.00 ,251778,3/28/21,3/11/21
251856,463703,251856,3/12/21,$297.00 ,251856,9/14/23,8/17/20
251902,804100,251902,3/12/21,$297.00 ,251902,4/26/21,3/12/21
251934,421645,251934,3/12/21,$300.00 ,251934,10/22/22,3/12/21
251938,250472,251938,3/12/21,$297.00 ,251938,6/12/21,3/12/21
252014,469245,252014,3/13/21,$300.00 ,252014,6/13/21,1/15/19
252018,712367,252018,3/13/21,$297.00 ,252018,11/28/23,3/13/21
252036,196230,252036,3/13/21,$298.00 ,252036,9/13/21,8/18/17
252046,851578,252046,3/13/21,$297.00 ,252046,6/13/21,3/13/21
252158,723805,252158,3/14/21,$297.00 ,252158,1/3/24,3/14/21
252162,1919,252162,3/14/21,$297.00 ,252162,9/14/21,2/2/16
252176,36410,252176,3/14/21,$300.00 ,252176,3/22/21,10/26/17
252178,12859,252178,3/14/21,$300.00 ,252178,6/7/21,5/1/16
252238,868122,252238,3/15/21,$297.00 ,252238,5/10/24,3/15/21
252240,865362,252240,3/15/21,$297.00 ,252240,6/15/23,3/15/21
252262,868454,252262,3/15/21,$297.00 ,252262,9/15/25,3/15/21
252284,96366,252284,3/15/21,$300.00 ,252284,7/20/23,12/14/16
252286,868524,252286,3/15/21,$297.00 ,252286,12/29/22,3/15/21
252294,403279,252294,3/15/21,$297.00 ,252294,4/28/21,3/15/21
252310,635,252310,3/15/21,$297.00 ,252310,7/15/22,5/5/16
252416,76160,252416,3/16/21,$297.00 ,252416,6/16/24,10/21/16
252422,57,252422,3/16/21,$300.00 ,252422,12/14/23,1/29/16
252428,126538,252428,3/16/21,$298.00 ,252428,6/19/22,2/18/17
252430,217064,252430,3/16/21,$300.00 ,252430,5/28/21,3/16/21
252432,659263,252432,3/16/21,$300.00 ,252432,6/16/21,1/31/20
252434,27015,252434,3/16/21,$297.00 ,252434,12/17/24,6/5/16
252436,869042,252436,3/16/21,$298.00 ,252436,6/16/21,3/16/21
252442,624753,252442,3/17/21,$297.00 ,252442,12/10/23,9/13/19
252504,677755,252504,3/17/21,$300.00 ,252504,6/17/21,5/5/20
252538,28169,252538,3/17/21,$297.00 ,252538,6/17/21,12/4/16
252570,769142,252570,3/17/21,$297.00 ,252570,6/17/21,10/21/20
252700,874734,252700,3/18/21,$300.00 ,252700,6/16/22,3/18/21
252780,874920,252780,3/19/21,$297.00 ,252780,6/19/21,3/19/21
252822,357742,252822,3/19/21,$297.00 ,252822,8/24/21,5/31/18
252832,506417,252832,3/19/21,$297.00 ,252832,3/22/21,2/26/19
252892,29373,252892,3/20/21,$297.00 ,252892,11/10/22,4/19/16
253014,855800,253014,3/21/21,$297.00 ,253014,6/21/21,3/21/21
253022,44184,253022,3/21/21,$298.00 ,253022,6/21/21,9/18/16
253154,129760,253154,3/22/21,$297.00 ,253154,4/20/22,3/12/17
253260,740537,253260,3/23/21,$297.00 ,253260,6/23/21,8/10/20
253262,726773,253262,3/23/21,$297.00 ,253262,4/12/24,3/23/21
253264,862894,253264,3/23/21,$297.00 ,253264,6/23/22,3/23/21
253268,650245,253268,3/23/21,$300.00 ,253268,9/21/23,5/18/20
253270,683265,253270,3/23/21,$297.00 ,253270,6/23/22,4/28/20
253272,657417,253272,3/23/21,$297.00 ,253272,5/5/21,1/27/20
253276,471945,253276,3/23/21,$297.00 ,253276,6/23/22,1/15/19
253278,802930,253278,3/23/21,$297.00 ,253278,1/17/23,3/23/21
253282,238980,253282,3/23/21,$297.00 ,253282,6/23/21,2/9/18
253284,806728,253284,3/23/21,$297.00 ,253284,6/30/21,3/23/21
253286,877236,253286,3/23/21,$297.00 ,253286,6/23/21,3/23/21
253288,47120,253288,3/23/21,$297.00 ,253288,9/30/21,8/6/16
253290,143298,253290,3/23/21,$297.00 ,253290,9/23/22,3/25/17
253294,877238,253294,3/23/21,$297.00 ,253294,6/23/21,3/23/21
253296,875160,253296,3/23/21,$297.00 ,253296,3/24/21,3/23/21
253302,741465,253302,3/23/21,$297.00 ,253302,6/22/22,8/13/20
253304,749550,253304,3/23/21,$297.00 ,253304,9/23/21,3/23/21
253306,702729,253306,3/23/21,$297.00 ,253306,8/18/23,3/23/21
253308,592387,253308,3/23/21,$297.00 ,253308,3/27/23,6/28/19
253310,876102,253310,3/23/21,$297.00 ,253310,6/23/21,3/23/21
253312,157272,253312,3/23/21,$297.00 ,253312,6/23/22,2/8/18
253314,7235,253314,3/23/21,$297.00 ,253314,3/22/23,3/9/16
253318,374394,253318,3/23/21,$300.00 ,253318,4/19/21,6/27/18
253322,874536,253322,3/23/21,$297.00 ,253322,6/23/21,3/23/21
253324,876082,253324,3/23/21,$297.00 ,253324,6/23/21,3/23/21
253326,454657,253326,3/23/21,$297.00 ,253326,5/11/23,1/29/20
253328,85866,253328,3/23/21,$300.00 ,253328,12/2/22,3/9/19
253332,876514,253332,3/23/21,$300.00 ,253332,6/23/21,3/23/21
253334,286156,253334,3/23/21,$297.00 ,253334,9/23/24,1/12/18
253338,775776,253338,3/23/21,$300.00 ,253338,3/1/22,11/17/20
253342,46224,253342,3/23/21,$300.00 ,253342,12/20/22,4/25/17
253344,874940,253344,3/23/21,$297.00 ,253344,6/23/22,3/23/21
253348,55512,253348,3/23/21,$297.00 ,253348,9/23/21,3/23/21
253350,383012,253350,3/23/21,$300.00 ,253350,3/30/21,3/23/21
253356,876152,253356,3/23/21,$297.00 ,253356,4/21/21,3/23/21
253358,877244,253358,3/23/21,$297.00 ,253358,9/23/24,3/23/21
253360,626901,253360,3/23/21,$300.00 ,253360,6/3/21,9/17/19
253362,448945,253362,3/23/21,$297.00 ,253362,7/28/22,12/5/18
253364,875388,253364,3/23/21,$297.00 ,253364,6/23/21,3/23/21
253368,352186,253368,3/23/21,$297.00 ,253368,6/23/21,5/29/18
253376,877174,253376,3/23/21,$297.00 ,253376,6/23/21,3/23/21
253382,876380,253382,3/23/21,$300.00 ,253382,7/22/21,3/23/21
253392,58762,253392,3/23/21,$297.00 ,253392,6/23/21,3/23/21
253394,582175,253394,3/23/21,$297.00 ,253394,11/13/23,6/30/19
253396,218512,253396,3/23/21,$300.00 ,253396,6/23/21,3/1/19
253406,863744,253406,3/23/21,$297.00 ,253406,6/23/22,3/23/21
253410,877170,253410,3/23/21,$297.00 ,253410,6/23/21,3/23/21
253412,876882,253412,3/23/21,$297.00 ,253412,9/22/23,3/23/21
253414,13329,253414,3/23/21,$297.00 ,253414,12/21/23,9/14/19
253418,877390,253418,3/23/21,$297.00 ,253418,3/31/21,3/23/21
253422,82928,253422,3/23/21,$297.00 ,253422,11/30/22,12/9/16
253424,876686,253424,3/23/21,$300.00 ,253424,6/17/22,3/23/21
253426,138920,253426,3/23/21,$297.00 ,253426,7/1/24,3/13/17
253428,819576,253428,3/23/21,$297.00 ,253428,9/23/22,3/23/21
253438,777266,253438,3/23/21,$297.00 ,253438,11/18/22,3/23/21
253440,750808,253440,3/23/21,$297.00 ,253440,6/23/21,3/23/21
253442,858876,253442,3/23/21,$298.00 ,253442,6/29/22,3/23/21
253444,38022,253444,3/24/21,$297.00 ,253444,2/22/24,6/15/16
253496,817792,253496,3/24/21,$200.00 ,253496,3/7/23,3/24/21
253498,649429,253498,3/24/21,$297.00 ,253498,6/24/21,12/20/19
253530,287916,253530,3/24/21,$297.00 ,253530,2/19/24,1/14/18
253534,22269,253534,3/24/21,$297.00 ,253534,6/24/21,6/11/16
253536,836232,253536,3/24/21,$297.00 ,253536,8/24/22,3/24/21
253540,3209,253540,3/24/21,$297.00 ,253540,10/24/22,6/19/16
253548,876212,253548,3/24/21,$300.00 ,253548,4/26/21,3/24/21
253552,111652,253552,3/24/21,$100.00 ,253552,10/31/21,3/24/21
253554,1635,253554,3/24/21,$300.00 ,253554,11/15/22,12/28/16
253556,73374,253556,3/24/21,$297.00 ,253556,12/21/23,2/3/17
253560,864372,253560,3/24/21,$300.00 ,253560,4/22/21,3/10/21
253566,428359,253566,3/24/21,$297.00 ,253566,8/21/21,3/24/21
253568,93058,253568,3/24/21,$300.00 ,253568,7/11/22,12/7/16
253570,32086,253570,3/24/21,$297.00 ,253570,1/6/22,5/8/16
253590,130398,253590,3/24/21,$298.00 ,253590,8/24/23,2/25/17
253592,653325,253592,3/24/21,$297.00 ,253592,6/24/21,1/10/20
253598,12159,253598,3/24/21,$300.00 ,253598,6/24/21,5/2/16
253606,237500,253606,3/24/21,$300.00 ,253606,4/28/21,11/1/17
253612,877806,253612,3/24/21,$300.00 ,253612,4/26/21,3/24/21
253620,685,253620,3/24/21,$300.00 ,253620,10/29/22,12/12/16
253622,794754,253622,3/24/21,$300.00 ,253622,6/24/21,12/12/20
253628,876316,253628,3/24/21,$297.00 ,253628,9/24/23,3/24/21
253692,127870,253692,3/25/21,$300.00 ,253692,6/25/21,3/25/21
253712,143968,253712,3/25/21,$300.00 ,253712,5/23/23,6/17/19
253722,65340,253722,3/25/21,$297.00 ,253722,7/25/22,8/26/18
253732,183728,253732,3/25/21,$297.00 ,253732,7/10/22,7/6/17
253748,876738,253748,3/25/21,$297.00 ,253748,6/25/21,3/25/21
253754,164296,253754,3/25/21,$297.00 ,253754,6/25/21,5/18/17
253756,878188,253756,3/25/21,$297.00 ,253756,9/25/22,3/25/21
253760,99494,253760,3/25/21,$297.00 ,253760,6/18/21,12/27/16
253834,878302,253834,3/26/21,$297.00 ,253834,3/26/23,3/26/21
253840,691795,253840,3/26/21,$297.00 ,253840,6/1/21,3/26/21
253842,3649,253842,3/26/21,$297.00 ,253842,6/26/21,6/19/16
253844,686673,253844,3/26/21,$300.00 ,253844,6/10/21,5/21/20
253864,878420,253864,3/26/21,$297.00 ,253864,6/26/21,3/26/21
253866,658287,253866,3/26/21,$297.00 ,253866,5/11/21,3/26/21
253868,3209,253868,3/26/21,$300.00 ,253868,10/24/22,6/19/16
253880,10251,253880,3/26/21,$297.00 ,253880,6/26/21,12/19/18
253894,7977,253894,3/26/21,$297.00 ,253894,6/26/21,4/20/16
253972,878786,253972,3/27/21,$300.00 ,253972,6/29/22,3/27/21
253986,867238,253986,3/27/21,$297.00 ,253986,10/27/22,3/27/21
254014,704601,254014,3/27/21,$297.00 ,254014,6/28/21,8/15/20
254094,303844,254094,3/28/21,$297.00 ,254094,9/30/21,2/9/18
254112,797052,254112,3/28/21,$297.00 ,254112,7/8/23,12/15/20
254120,557,254120,3/28/21,$300.00 ,254120,9/12/22,1/31/16
254126,73486,254126,3/28/21,$297.00 ,254126,6/16/18,12/28/16
254132,880028,254132,3/28/21,$297.00 ,254132,6/10/21,3/28/21
254136,876066,254136,3/28/21,$298.00 ,254136,6/28/21,3/28/21
254142,44860,254142,3/28/21,$298.00 ,254142,2/11/23,12/4/16
254144,748212,254144,3/28/21,$297.00 ,254144,9/29/21,9/16/20
254146,240612,254146,3/28/21,$297.00 ,254146,6/28/21,3/28/21
254212,448003,254212,3/29/21,$297.00 ,254212,1/20/21,12/2/18
254236,12011,254236,3/29/21,$297.00 ,254236,4/23/24,10/16/16
254238,881228,254238,3/29/21,$300.00 ,254238,6/29/21,3/29/21
254248,12011,254248,3/29/21,$297.00 ,254248,4/23/24,10/16/16
254250,111302,254250,3/29/21,$297.00 ,254250,6/29/21,1/16/17
254252,753590,254252,3/29/21,$297.00 ,254252,2/28/23,3/29/21
